Latitude,Longitude,Date,Orbit Number,Scene ID,Build ID,Orbit Correction Performed,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinst,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_bitmask,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_ContinuousLayer,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_ContinuousLayer_Description
46.7551,-117.1261,2020-08-05 21:21:21 UTC,11815,005,0601,True,47.1536598,46.6800919,0b00000000000000000000000000101110,0b0,Continuous
46.7551,-117.1261,2020-08-09 19:47:42 UTC,11876,006,0601,True,107.4925156,23.5291538,0b00000000000000000000000000010111,0b0,Continuous
46.7551,-117.1261,2020-08-14 22:17:20 UTC,11955,003,0601,True,56.9718437,30.8940639,0b00000000000000000000000000011110,0b0,Continuous
46.7551,-117.1261,2020-08-16 17:27:50 UTC,11983,006,0601,True,166.1502075,52.7829285,0b00000000000000000000000000110100,0b0,Continuous
46.7551,-117.1261,2020-08-21 15:06:43 UTC,12059,005,0601,True,158.3088226,52.9297028,0b00000000000000000000000000110100,0b0,Continuous
46.7551,-117.1261,2020-09-06 13:43:26 UTC,12306,002,0601,True,78.0224915,30.4353104,0b00000000000000000000000000011110,0b0,Continuous
46.7551,-117.1261,2020-09-29 00:22:42 UTC,12654,007,0601,True,42.0540733,8.701725,0b00000000000000000000000000001000,0b0,Continuous
46.7551,-117.1261,2020-09-29 23:34:57 UTC,12669,007,0601,True,49.2270317,2.9838364,0b00000000000000000000000000000010,0b0,Continuous
46.7551,-117.1261,2020-10-03 22:03:02 UTC,12730,006,0601,True,69.7671738,14.9307079,0b00000000000000000000000000001110,0b0,Continuous
46.7551,-117.1261,2020-10-07 20:30:23 UTC,12791,004,0601,True,91.678566,33.7611313,0b00000000000000000000000000100001,0b0,Continuous
46.7551,-117.1261,2020-10-09 23:46:10 UTC,12824,004,0601,True,41.0206261,10.2285547,0b00000000000000000000000000001010,0b0,Continuous
46.7551,-117.1261,2021-03-03 14:51:40 UTC,15066,007,0601,True,20.4822979,33.7500916,0b00000000000000000000000000100001,0b0,Continuous
46.7551,-117.1261,2021-04-06 20:53:10 UTC,15599,006,0601,True,150.8330994,57.8373489,0b00000000000000000000000000111001,0b0,Continuous
46.7551,-117.1261,2021-04-09 20:07:43 UTC,15645,002,0601,True,211.9440308,64.7444458,0b00000000000000000000000001000000,0b0,Continuous
46.7551,-117.1261,2021-04-13 18:35:13 UTC,15706,005,0601,True,146.7232971,72.7457199,0b00000000000000000000000001001000,0b0,Continuous
46.7551,-117.1261,2021-04-14 17:48:10 UTC,15721,006,0601,True,180.5618744,67.8897934,0b00000000000000000000000001000011,0b0,Continuous
46.7551,-117.1261,2021-04-18 16:15:37 UTC,15782,006,0601,True,135.5716248,66.6114578,0b00000000000000000000000001000010,0b0,Continuous
46.7551,-117.1261,2021-05-05 14:08:35 UTC,16044,008,0601,True,84.0689926,27.9954147,0b00000000000000000000000000011011,0b0,Continuous
46.7815,-117.0821,2018-08-03 23:49:01 UTC,00438,005,0601,True,27.5348072,94.7951584,0b00000000000000000000000001011110,0b0,Continuous
46.7815,-117.0821,2018-08-05 23:41:09 UTC,00469,006,0601,True,15.1514759,84.8723831,0b00000000000000000000000001010100,0b0,Continuous
46.7815,-117.0821,2018-08-06 22:49:34 UTC,00484,007,0601,True,41.5233612,86.038002,0b00000000000000000000000001010110,0b0,Continuous
46.7815,-117.0821,2018-08-08 02:48:19 UTC,00502,004,0601,True,21.7920475,49.0514374,0b00000000000000000000000000110001,0b0,Continuous
46.7815,-117.0821,2018-08-09 21:50:18 UTC,00530,007,0601,True,26.4587784,90.2001877,0b00000000000000000000000001011010,0b0,Continuous
46.7815,-117.0821,2018-08-11 01:49:04 UTC,00548,004,0601,True,11.1116142,61.6336021,0b00000000000000000000000000111101,0b0,Continuous
46.7815,-117.0821,2018-08-12 20:50:49 UTC,00576,006,0601,True,38.6216621,117.5319519,0b00000000000000000000000001110101,0b0,Continuous
46.7815,-117.0821,2018-08-13 19:59:13 UTC,00591,005,0601,True,96.9236908,49.6441078,0b00000000000000000000000000110001,0b0,Continuous
46.7815,-117.0821,2018-08-14 23:57:04 UTC,00609,003,0601,True,29.6151028,32.4407082,0b00000000000000000000000000100000,0b0,Continuous
46.7815,-117.0821,2018-08-21 21:06:20 UTC,00716,003,0601,True,43.4516602,39.3394852,0b00000000000000000000000000100111,0b0,Continuous
46.7815,-117.0821,2018-08-22 17:00:34 UTC,00729,006,0601,True,126.6540375,54.3046227,0b00000000000000000000000000110110,0b0,Continuous
46.7815,-117.0821,2018-08-29 14:10:07 UTC,00836,007,0601,True,63.0580101,46.0977707,0b00000000000000000000000000101110,0b0,Continuous
46.7815,-117.0821,2018-08-31 17:16:22 UTC,00869,004,0601,True,213.5696564,98.0111771,0b00000000000000000000000001100010,0b0,Continuous
46.7815,-117.0821,2018-09-03 16:16:53 UTC,00915,004,0601,True,206.5770721,104.4096832,0b00000000000000000000000001101000,0b0,Continuous
46.7815,-117.0821,2018-09-06 15:16:33 UTC,00961,003,0601,True,111.9744873,57.6438713,0b00000000000000000000000000111001,0b0,Continuous
46.7815,-117.0821,2019-05-31 01:03:33 UTC,05102,002,0601,True,180.2884827,65.2460403,0b00000000000000000000000001000001,0b0,Continuous
46.7815,-117.0821,2019-06-01 00:14:48 UTC,05117,003,0601,True,37.4457703,88.3043365,0b00000000000000000000000001011000,0b0,Continuous
46.7815,-117.0821,2019-06-03 23:23:14 UTC,05163,005,0601,True,71.6465302,123.703537,0b00000000000000000000000001111011,0b0,Continuous
46.7815,-117.0821,2019-06-04 22:33:28 UTC,05178,003,0601,True,52.227684,144.7573395,0b00000000000000000000000010010000,0b0,Continuous
46.7815,-117.0821,2019-06-09 01:42:54 UTC,05242,001,0601,True,72.8218079,56.8376808,0b00000000000000000000000000111000,0b0,Continuous
46.7815,-117.0821,2019-06-14 19:08:13 UTC,05331,004,0601,True,70.1184082,185.7585907,0b00000000000000000000000010111001,0b0,Continuous
46.7815,-117.0821,2019-06-15 18:18:48 UTC,05346,003,0601,True,101.3712311,177.9718018,0b00000000000000000000000010110001,0b0,Continuous
46.7815,-117.0821,2019-06-18 17:26:47 UTC,05392,004,0601,True,271.3268127,184.4389343,0b00000000000000000000000010111000,0b0,Continuous
46.7815,-117.0821,2019-06-19 16:37:25 UTC,05407,003,0601,True,142.0015411,174.8684387,0b00000000000000000000000010101110,0b0,Continuous
46.7815,-117.0821,2019-06-26 14:04:30 UTC,05514,003,0601,True,93.7843246,87.6543808,0b00000000000000000000000001010111,0b0,Continuous
46.7815,-117.0821,2019-06-30 12:22:46 UTC,05575,003,0601,True,78.4940262,19.8651104,0b00000000000000000000000000010011,0b0,Continuous
46.7815,-117.0821,2019-07-08 13:52:07 UTC,05700,002,0601,True,142.9681549,103.3829803,0b00000000000000000000000001100111,0b0,Continuous
46.7815,-117.0821,2019-07-25 03:06:43 UTC,05957,005,0601,True,28.751442,18.5812302,0b00000000000000000000000000010010,0b0,Continuous
46.7815,-117.0821,2019-07-26 02:17:14 UTC,05972,003,0601,True,39.1539459,35.2934647,0b00000000000000000000000000100011,0b0,Continuous
